Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT
Price,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Datetime
2025-01-02 14:46:00+00:00,245.05499267578125,245.4499969482422,244.97000122070312,245.05999755859375,513882,221.77999877929688,221.88999938964844,221.0399932861328,221.14999389648438,219199,189.625,189.74000549316406,189.27499389648438,189.47250366210938,134095.0,423.8500061035156,423.9219970703125,423.0,423.2950134277344,92128
2025-01-02 14:48:00+00:00,245.8800048828125,245.9499969482422,244.97999572753906,245.0500030517578,439756,222.27000427246094,222.32000732421875,221.60000610351562,221.8699951171875,217006,190.14999389648438,190.14999389648438,189.49000549316406,189.63900756835938,97482.0,424.0,424.0,423.29998779296875,423.8500061035156,128258
2025-01-02 14:50:00+00:00,245.84500122070312,246.02000427246094,245.50999450683594,245.88499450683594,404027,222.71499633789062,222.80799865722656,222.13999938964844,222.27999877929688,234614,190.3800048828125,190.4199981689453,189.97000122070312,190.0800018310547,123979.0,424.3599853515625,424.54998779296875,424.0,424.20001220703125,74777
2025-01-02 14:52:00+00:00,246.1699981689453,246.298095703125,245.72000122070312,245.8800048828125,366777,223.14500427246094,223.16000366210938,222.52999877929688,222.61000061035156,298112,190.52000427246094,190.6699981689453,190.2100067138672,190.39999389648438,176491.0,424.30999755859375,424.5859069824219,423.8960876464844,424.3299865722656,57625
2025-01-02 14:54:00+00:00,246.64999389648438,246.64999389648438,246.14500427246094,246.1999969482422,388353,223.6199951171875,223.6199951171875,222.9705047607422,223.17999267578125,269924,190.83999633789062,190.92999267578125,190.4250030517578,190.55999755859375,55565.0,425.0400085449219,425.0400085449219,424.16680908203125,424.3399963378906,84924
2025-01-02 14:56:00+00:00,246.79159545898438,246.91000366210938,246.64500427246094,246.6699981689453,295073,223.8699951171875,223.99000549316406,223.5800018310547,223.61000061035156,219320,191.08999633789062,191.27000427246094,190.92999267578125,190.97999572753906,246281.0,425.35308837890625,425.5,424.79998779296875,424.9700012207031,67424
2025-01-02 14:58:00+00:00,246.85260009765625,246.99000549316406,246.7100067138672,246.8000030517578,328890,224.02499389648438,224.02499389648438,223.6374969482422,223.8800048828125,202869,191.10000610351562,191.16000366210938,190.82000732421875,191.11000061035156,113507.0,425.3999938964844,425.4150085449219,424.74261474609375,425.31939697265625,70994
2025-01-02 15:00:00+00:00,246.55999755859375,247.00999450683594,246.50999450683594,246.88499450683594,351450,224.04010009765625,224.3300018310547,223.83999633789062,224.0500030517578,273678,191.25999450683594,191.36940002441406,191.0500946044922,191.1300048828125,131875.0,425.2799987792969,425.5,424.9100036621094,425.5,115854
2025-01-02 15:02:00+00:00,246.72000122070312,246.94810485839844,246.27999877929688,246.55999755859375,297440,223.9499969482422,224.1999969482422,223.85000610351562,224.10000610351562,275114,191.30999755859375,191.4499969482422,191.19000244140625,191.22500610351562,74190.0,424.93060302734375,425.5,424.75,425.31500244140625,69026
2025-01-02 15:04:00+00:00,247.2100067138672,247.41990661621094,246.72999572753906,246.74000549316406,257946,224.30999755859375,224.6295928955078,223.8300018310547,223.92999267578125,187015,191.74569702148438,191.91000366210938,191.29010009765625,191.29010009765625,149371.0,425.20001220703125,425.5050048828125,424.9100036621094,424.95001220703125,46314
2025-01-02 15:06:00+00:00,247.375,247.43080139160156,247.07000732421875,247.19869995117188,159536,224.3000030517578,224.568603515625,224.13999938964844,224.33999633789062,197407,191.61000061035156,192.0,191.58999633789062,191.75,134534.0,425.45318603515625,425.5450134277344,425.0899963378906,425.1448974609375,75604
2025-01-02 15:08:00+00:00,247.66000366210938,247.7100067138672,247.3000030517578,247.3350067138672,230321,224.10000610351562,224.39999389648438,223.88999938964844,224.27000427246094,178238,191.64999389648438,191.8699951171875,191.60000610351562,191.61000061035156,138583.0,425.302490234375,425.5599060058594,425.1199951171875,425.45001220703125,76110
2025-01-02 15:10:00+00:00,247.63999938964844,247.80999755859375,247.52000427246094,247.6300048828125,242006,223.9499969482422,224.1999969482422,223.7550048828125,224.10000610351562,167016,191.57000732421875,191.7100067138672,191.4499969482422,191.64500427246094,107869.0,425.4849853515625,425.7200012207031,424.8544006347656,425.2099914550781,95886
2025-01-02 15:12:00+00:00,247.3699951171875,247.64999389648438,247.32000732421875,247.63999938964844,204746,224.72999572753906,224.77000427246094,223.96499633789062,223.97000122070312,253805,191.622802734375,191.64999389648438,191.36000061035156,191.55999755859375,76334.0,425.8500061035156,425.92999267578125,425.32940673828125,425.3800964355469,64715
2025-01-02 15:14:00+00:00,247.36000061035156,247.4600067138672,247.3000030517578,247.36000061035156,180392,224.72219848632812,225.14999389648438,224.5,224.72500610351562,461941,191.52999877929688,191.77000427246094,191.39999389648438,191.5850067138672,100332.0,425.3399963378906,425.8320007324219,425.239990234375,425.7950134277344,53987
2025-01-02 15:16:00+00:00,247.0299072265625,247.3502960205078,246.9499969482422,247.3502960205078,235396,224.2100067138672,224.91990661621094,224.13999938964844,224.77000427246094,177252,191.11000061035156,191.6999969482422,191.11000061035156,191.5500030517578,112912.0,425.0249938964844,425.52349853515625,424.989990234375,425.2900085449219,109590
2025-01-02 15:18:00+00:00,246.3800048828125,247.09500122070312,246.36000061035156,247.02999877929688,296717,223.97000122070312,224.3843994140625,223.8800048828125,224.27999877929688,317212,191.14999389648438,191.6300048828125,191.14999389648438,191.1699981689453,135934.0,424.6600036621094,425.489990234375,424.5953063964844,425.0249938964844,51945
2025-01-02 15:20:00+00:00,246.05499267578125,246.50999450683594,245.91000366210938,246.38999938964844,334222,223.42999267578125,224.0500030517578,223.10000610351562,223.9499969482422,201728,190.66000366210938,191.23500061035156,190.43499755859375,191.17999267578125,123468.0,423.5,424.760009765625,423.3677062988281,424.7099914550781,88991
2025-01-02 15:22:00+00:00,245.4001007080078,246.06399536132812,245.39999389648438,246.05499267578125,272268,222.72500610351562,223.39999389648438,222.64999389648438,223.3699951171875,226391,190.2100067138672,190.7100067138672,190.0449981689453,190.63999938964844,96812.0,422.84320068359375,423.7300109863281,422.44000244140625,423.4772033691406,80730
2025-01-02 15:24:00+00:00,245.5800018310547,245.69000244140625,245.3000030517578,245.4199981689453,266084,223.13999938964844,223.13999938964844,222.55999755859375,222.72999572753906,163528,190.4199981689453,190.47000122070312,190.0,190.19000244140625,76075.0,423.07000732421875,423.1861877441406,422.3341064453125,422.8500061035156,84549
2025-01-02 15:26:00+00:00,245.7104034423828,245.87060546875,245.51499938964844,245.5800018310547,215944,223.22999572753906,223.38999938964844,222.92999267578125,223.0850067138672,182851,190.55999755859375,190.60499572753906,190.29739379882812,190.3800048828125,112286.0,422.8699951171875,423.2315979003906,422.70001220703125,422.9949951171875,56798
2025-01-02 15:28:00+00:00,245.73989868164062,245.77000427246094,245.2899932861328,245.72500610351562,206244,223.25390625,223.3300018310547,222.88999938964844,223.24000549316406,124847,190.39999389648438,190.58450317382812,190.17999267578125,190.57000732421875,98038.0,423.19000244140625,423.2698974609375,422.260009765625,422.739990234375,101292
2025-01-02 15:30:00+00:00,245.0500030517578,245.72669982910156,244.9600067138672,245.6300048828125,298660,222.52000427246094,223.3300018310547,222.41000366210938,223.25,169368,189.90499877929688,190.47999572753906,189.83999633789062,190.39999389648438,108248.0,421.9551086425781,423.364990234375,421.8616943359375,423.1199951171875,97466
2025-01-02 15:32:00+00:00,245.6699981689453,245.7050018310547,245.02999877929688,245.08999633789062,266700,222.73199462890625,222.90109252929688,222.4499969482422,222.52999877929688,109117,190.0749969482422,190.1699981689453,189.89999389648438,189.89999389648438,127642.0,422.25,422.54998779296875,421.8999938964844,421.95001220703125,70537
2025-01-02 15:34:00+00:00,245.49749755859375,245.74159240722656,245.36000061035156,245.6699981689453,183910,222.4600067138672,222.9499969482422,222.25559997558594,222.75999450683594,156375,189.94000244140625,190.2899932861328,189.77000427246094,190.07000732421875,122299.0,421.8399963378906,422.5899963378906,421.44000244140625,422.2650146484375,68223
2025-01-02 15:36:00+00:00,245.30999755859375,245.6199951171875,245.26300048828125,245.51499938964844,217714,222.47000122070312,222.97940063476562,222.3300018310547,222.5,141108,189.99000549316406,190.44000244140625,189.86000061035156,189.9600067138672,86073.0,421.49920654296875,422.5199890136719,421.3699951171875,421.8999938964844,70305
2025-01-02 15:38:00+00:00,245.22999572753906,245.35000610351562,245.11000061035156,245.2949981689453,263865,222.52999877929688,222.5500030517578,222.28500366210938,222.42999267578125,154674,189.97999572753906,190.0449981689453,189.86000061035156,189.92999267578125,109780.0,421.4599914550781,421.6700134277344,421.260009765625,421.42999267578125,66305
2025-01-02 15:40:00+00:00,245.16000366210938,245.4600067138672,245.14999389648438,245.22999572753906,186057,222.02499389648438,222.80999755859375,221.92999267578125,222.5399932861328,134738,189.52000427246094,190.0850067138672,189.52000427246094,189.97500610351562,83239.0,420.9100036621094,421.7850036621094,420.75,421.45001220703125,76025
2025-01-02 15:42:00+00:00,245.0399932861328,245.1999969482422,244.94000244140625,245.17059326171875,401037,222.16749572753906,222.16749572753906,221.75559997558594,222.02999877929688,116461,189.8300018310547,189.8300018310547,189.4600067138672,189.57000732421875,70821.0,421.0,421.1098937988281,420.5,420.9150085449219,64125
2025-01-02 15:44:00+00:00,245.14999389648438,245.39999389648438,244.93209838867188,245.0449981689453,251845,222.17999267578125,222.2801971435547,221.97999572753906,222.1300048828125,130001,189.8280029296875,189.9149932861328,189.69000244140625,189.8125,66856.0,421.4200134277344,421.6700134277344,420.8500061035156,420.9599914550781,57503
2025-01-02 15:46:00+00:00,244.94000244140625,245.2198944091797,244.82000732421875,245.17520141601562,295414,222.07000732421875,222.3300018310547,222.0,222.1999969482422,111404,189.89500427246094,189.93899536132812,189.7100067138672,189.86000061035156,55587.0,421.2349853515625,421.55999755859375,421.07000732421875,421.45001220703125,40082
2025-01-02 15:48:00+00:00,245.17999267578125,245.43499755859375,244.89999389648438,244.91329956054688,302207,222.8800048828125,222.94000244140625,222.07229614257812,222.07229614257812,130658,190.29879760742188,190.35000610351562,189.86500549316406,189.8800048828125,95001.0,422.2550048828125,422.3800048828125,421.1600036621094,421.1600036621094,73107
2025-01-02 15:50:00+00:00,245.66000366210938,245.75,245.15499877929688,245.17999267578125,343458,223.1060028076172,223.17999267578125,222.74839782714844,222.8699951171875,319084,190.4149932861328,190.49000549316406,190.08999633789062,190.27000427246094,105716.0,422.7099914550781,422.7749938964844,421.9700012207031,422.18499755859375,58293
2025-01-02 15:52:00+00:00,245.3000030517578,245.8800048828125,245.0800018310547,245.65170288085938,300956,222.77000427246094,223.24000549316406,222.5,223.1219940185547,127393,190.02000427246094,190.52999877929688,189.77999877929688,190.39999389648438,99325.0,422.05499267578125,423.1099853515625,421.6600036621094,422.6700134277344,64247
2025-01-02 15:54:00+00:00,245.61500549316406,245.7899932861328,245.26980590820312,245.2899932861328,195802,223.1750030517578,223.33999633789062,222.75999450683594,222.78500366210938,106638,190.17999267578125,190.39999389648438,190.0449981689453,190.10000610351562,92892.0,422.44000244140625,422.8074951171875,421.9800109863281,422.10198974609375,38417
2025-01-02 15:56:00+00:00,245.55499267578125,245.74879455566406,245.50070190429688,245.6199951171875,145856,222.91000366210938,223.27999877929688,222.8800048828125,223.14999389648438,222837,190.1999969482422,190.35000610351562,190.1699981689453,190.1699981689453,45966.0,422.3500061035156,422.6700134277344,422.27801513671875,422.51300048828125,23403
2025-01-02 15:58:00+00:00,245.4149932861328,245.64999389648438,245.20030212402344,245.53070068359375,163613,222.67999267578125,223.02000427246094,222.5,222.9199981689453,115567,190.1894073486328,190.3300018310547,190.00999450683594,190.1999969482422,87080.0,421.7300109863281,422.5,421.5400085449219,422.3481140136719,51530
2025-01-02 16:00:00+00:00,245.3800048828125,245.48500061035156,245.1999969482422,245.41749572753906,158160,222.6750030517578,222.77999877929688,222.50999450683594,222.6999969482422,82889,190.15499877929688,190.2899932861328,190.01499938964844,190.19000244140625,42950.0,421.7850036621094,421.92999267578125,421.5,421.9100036621094,39431
2025-01-02 16:02:00+00:00,244.72999572753906,245.39999389648438,244.6999969482422,245.3800048828125,369873,222.1739044189453,222.7698974609375,222.14999389648438,222.6999969482422,149149,189.82000732421875,190.22999572753906,189.77499389648438,190.22999572753906,126376.0,420.8999938964844,421.9599914550781,420.8999938964844,421.8800048828125,44402
2025-01-02 16:04:00+00:00,244.55580139160156,244.8000030517578,244.4199981689453,244.73500061035156,289919,221.97500610351562,222.21499633789062,221.71029663085938,222.19000244140625,182380,189.69000244140625,189.8249969482422,189.4199981689453,189.82000732421875,53236.0,420.92999267578125,421.0775146484375,420.3599853515625,421.010009765625,75668
2025-01-02 16:06:00+00:00,244.4199981689453,244.64990234375,244.3699951171875,244.5500030517578,265799,222.0399932861328,222.25,221.8800048828125,221.97500610351562,109183,189.625,189.85499572753906,189.5500030517578,189.6649932861328,70964.0,420.7900085449219,421.2200012207031,420.6000061035156,420.7699890136719,39689
2025-01-02 16:08:00+00:00,244.5399932861328,244.64999389648438,244.3699951171875,244.4499969482422,164007,222.2095947265625,222.2550048828125,221.9199981689453,222.06500244140625,206022,189.82000732421875,189.8699951171875,189.55999755859375,189.6699981689453,38771.0,420.6700134277344,420.989990234375,420.5,420.9150085449219,70918
2025-01-02 16:10:00+00:00,244.47999572753906,244.5399932861328,244.16009521484375,244.5399932861328,295141,222.27999877929688,222.32000732421875,221.8249969482422,222.24789428710938,72414,189.94000244140625,189.9499969482422,189.52999877929688,189.84500122070312,56668.0,421.12750244140625,421.12750244140625,420.3299865722656,420.7099914550781,46070
2025-01-02 16:12:00+00:00,244.2899932861328,244.51759338378906,244.25,244.47999572753906,142595,222.26400756835938,222.3699951171875,222.07000732421875,222.31500244140625,56094,189.90249633789062,189.97999572753906,189.72000122070312,189.9600067138672,58788.0,421.1799011230469,421.3500061035156,420.8699951171875,421.0849914550781,35204
2025-01-02 16:14:00+00:00,244.27999877929688,244.4499969482422,244.1999969482422,244.26499938964844,166005,222.57000732421875,222.6199951171875,222.18780517578125,222.2100067138672,115950,189.9499969482422,190.3000030517578,189.88380432128906,189.88380432128906,65072.0,421.04620361328125,421.57000732421875,421.010009765625,421.0899963378906,27978
2025-01-02 16:16:00+00:00,244.49000549316406,244.6199951171875,244.18499755859375,244.27999877929688,226393,222.6300048828125,222.86000061035156,222.5,222.5449981689453,84032,190.1199951171875,190.2595977783203,189.8699951171875,189.94000244140625,36821.0,421.010009765625,421.41259765625,421.0,421.2099914550781,31291
2025-01-02 16:18:00+00:00,244.80499267578125,244.88999938964844,244.7550048828125,244.7550048828125,200259,222.8686981201172,222.94000244140625,222.72999572753906,222.72999572753906,100085,190.31460571289062,190.3699951171875,190.2100067138672,190.2100067138672,55160.0,421.4800109863281,421.4800109863281,421.2099914550781,421.2099914550781,32911
2025-01-02 16:20:00+00:00,244.6239013671875,244.97999572753906,244.55259704589844,244.80499267578125,198208,222.5,222.9250030517578,222.49000549316406,222.83999633789062,78752,189.91990661621094,190.3800048828125,189.86500549316406,190.31500244140625,58470.0,421.0469055175781,421.6005859375,420.94000244140625,421.5799865722656,36604
2025-01-02 16:22:00+00:00,244.78500366210938,244.8000030517578,244.4499969482422,244.6199951171875,126113,222.91000366210938,222.91000366210938,222.47000122070312,222.47999572753906,75265,190.16000366210938,190.1699981689453,189.78500366210938,189.88999938964844,68740.0,421.29998779296875,421.29998779296875,420.760009765625,421.010009765625,36531
2025-01-02 16:24:00+00:00,244.71929931640625,245.0800018310547,244.69000244140625,244.8000030517578,186717,223.05999755859375,223.35000610351562,222.93499755859375,222.93499755859375,111476,190.19500732421875,190.49000549316406,190.15499877929688,190.22000122070312,72063.0,421.4609069824219,421.9045104980469,421.3172912597656,421.42999267578125,41626
2025-01-02 16:26:00+00:00,244.80999755859375,244.9250030517578,244.6300048828125,244.7100067138672,136020,223.05999755859375,223.3000030517578,223.0,223.05999755859375,91085,190.18499755859375,190.3350067138672,190.08999633789062,190.1699981689453,39508.0,421.3500061035156,421.8900146484375,421.2699890136719,421.3599853515625,29897
2025-01-02 16:28:00+00:00,244.89500427246094,244.9499969482422,244.7899932861328,244.85000610351562,88479,222.98159790039062,223.13999938964844,222.9499969482422,223.0800018310547,62327,190.22500610351562,190.32969665527344,190.1855926513672,190.1999969482422,40002.0,421.4800109863281,421.7481994628906,421.44000244140625,421.489990234375,31562
2025-01-02 16:30:00+00:00,244.91000366210938,245.05999755859375,244.77000427246094,244.90989685058594,147588,223.0200958251953,223.27499389648438,222.8300018310547,222.96499633789062,101198,190.32069396972656,190.44000244140625,190.14999389648438,190.2100067138672,36970.0,421.3999938964844,421.7300109863281,421.1600036621094,421.489990234375,32783
2025-01-02 16:32:00+00:00,244.97000122070312,244.99989318847656,244.67999267578125,244.90499877929688,111976,223.36000061035156,223.36000061035156,223.0,223.0449981689453,103543,190.36000061035156,190.39999389648438,190.2200927734375,190.32000732421875,47364.0,421.4599914550781,421.6099853515625,421.0950012207031,421.3999938964844,31547
2025-01-02 16:34:00+00:00,244.92999267578125,244.97999572753906,244.77499389648438,244.97000122070312,130766,223.66180419921875,223.67269897460938,223.2899932861328,223.3699951171875,102579,190.4600067138672,190.49000549316406,190.30149841308594,190.3699951171875,35858.0,421.82501220703125,421.82501220703125,421.4599914550781,421.6199951171875,44981
2025-01-02 16:36:00+00:00,244.88519287109375,245.05999755859375,244.85000610351562,244.92999267578125,150487,223.2541961669922,223.7100067138672,223.10000610351562,223.65499877929688,129106,190.33999633789062,190.57879638671875,190.27000427246094,190.50999450683594,60862.0,421.2300109863281,421.8500061035156,421.19500732421875,421.69000244140625,59059
2025-01-02 16:38:00+00:00,244.87269592285156,245.0720977783203,244.79010009765625,244.91000366210938,112171,223.42999267578125,223.72999572753906,223.24000549316406,223.24000549316406,131054,190.49000549316406,190.5500030517578,190.2729949951172,190.30799865722656,56291.0,421.565185546875,422.0799865722656,421.2300109863281,421.2934875488281,52668
2025-01-02 16:40:00+00:00,244.94500732421875,245.15499877929688,244.82760620117188,244.8699951171875,120860,223.72999572753906,223.82000732421875,223.4199981689453,223.44859313964844,97877,190.5,190.63999938964844,190.38499450683594,190.4499969482422,40915.0,421.8399963378906,422.0799865722656,421.5,421.5400085449219,42070
2025-01-02 16:42:00+00:00,244.8300018310547,244.9759063720703,244.80999755859375,244.9499969482422,79637,223.41000366210938,223.72000122070312,223.35000610351562,223.72000122070312,84219,190.32000732421875,190.5,190.22000122070312,190.48899841308594,43247.0,421.6000061035156,421.8500061035156,421.5,421.7900085449219,23588
2025-01-02 16:44:00+00:00,244.8249969482422,244.89999389648438,244.72000122070312,244.83999633789062,127041,223.27999877929688,223.47000122070312,223.27999877929688,223.38999938964844,164155,190.35499572753906,190.40499877929688,190.27499389648438,190.32000732421875,38219.0,421.5199890136719,421.6600036621094,421.30999755859375,421.6000061035156,28330
2025-01-02 16:46:00+00:00,244.8730010986328,244.94000244140625,244.75999450683594,244.82000732421875,86911,223.4019012451172,223.4019012451172,223.25,223.2747039794922,82980,190.5,190.5,190.27000427246094,190.3300018310547,52482.0,421.54998779296875,421.6199951171875,421.3399963378906,421.4200134277344,30059
2025-01-02 16:48:00+00:00,245.1199951171875,245.14999389648438,244.82000732421875,244.8800048828125,169162,223.85000610351562,223.89999389648438,223.3800048828125,223.3800048828125,140341,190.71499633789062,190.75,190.47000122070312,190.47000122070312,72160.0,422.0849914550781,422.1099853515625,421.5,421.6000061035156,88245
2025-01-02 16:50:00+00:00,245.22000122070312,245.24000549316406,244.97999572753906,245.10000610351562,138448,223.8800048828125,223.92999267578125,223.75999450683594,223.84429931640625,105173,190.72999572753906,190.82000732421875,190.5800018310547,190.7100067138672,72621.0,422.34991455078125,422.3599853515625,421.9461975097656,422.0812072753906,46622
2025-01-02 16:52:00+00:00,244.8800048828125,245.23379516601562,244.86000061035156,245.22999572753906,142129,223.5,223.88999938964844,223.3280029296875,223.85000610351562,169522,190.47000122070312,190.72500610351562,190.3800048828125,190.72500610351562,54922.0,421.95001220703125,422.29998779296875,421.7850036621094,422.2699890136719,34571
2025-01-02 16:54:00+00:00,244.5760040283203,244.88999938964844,244.52999877929688,244.8699951171875,159521,223.07000732421875,223.52999877929688,222.9600067138672,223.49000549316406,82681,190.3000030517578,190.47000122070312,190.1199951171875,190.4600067138672,53653.0,421.760009765625,422.07000732421875,421.3299865722656,421.885009765625,49038
2025-01-02 16:56:00+00:00,244.58999633789062,244.72000122070312,244.57000732421875,244.5780029296875,100409,223.0800018310547,223.1199951171875,223.0,223.0749969482422,62734,190.2899932861328,190.32000732421875,190.22000122070312,190.2899932861328,22475.0,421.80999755859375,421.83990478515625,421.5799865722656,421.7699890136719,37352
2025-01-02 16:58:00+00:00,244.63999938964844,244.7100067138672,244.52000427246094,244.5800018310547,89164,223.00010681152344,223.27000427246094,223.0,223.09500122070312,56332,190.24000549316406,190.3800048828125,190.2100067138672,190.2899932861328,31834.0,421.7200012207031,421.8909912109375,421.5799865722656,421.82000732421875,39518
2025-01-02 17:00:00+00:00,244.74000549316406,244.75999450683594,244.5500030517578,244.67999267578125,92419,223.13499450683594,223.2899932861328,222.94000244140625,223.0500030517578,100417,190.3249969482422,190.33999633789062,190.19000244140625,190.25999450683594,36788.0,421.6650085449219,421.760009765625,421.3399963378906,421.62030029296875,35228
2025-01-02 17:02:00+00:00,244.79730224609375,244.8350067138672,244.656494140625,244.75999450683594,129705,223.13499450683594,223.20680236816406,222.75,223.16830444335938,62986,190.36000061035156,190.41000366210938,190.11000061035156,190.33999633789062,31679.0,421.7200012207031,421.9197998046875,421.3399963378906,421.739990234375,27157
2025-01-02 17:04:00+00:00,244.97000122070312,245.02000427246094,244.77999877929688,244.80999755859375,105272,223.30999755859375,223.44000244140625,223.08770751953125,223.1300048828125,53445,190.44500732421875,190.47999572753906,190.30499267578125,190.37120056152344,34285.0,421.6600036621094,421.9599914550781,421.56500244140625,421.75,31478
2025-01-02 17:06:00+00:00,244.91009521484375,245.10000610351562,244.86000061035156,244.98500061035156,103324,222.97210693359375,223.41000366210938,222.9427032470703,223.2899932861328,58068,190.2449951171875,190.5,190.19000244140625,190.4600067138672,37984.0,421.05499267578125,421.67999267578125,421.0199890136719,421.6400146484375,38794
2025-01-02 17:08:00+00:00,244.6699981689453,244.91000366210938,244.5926971435547,244.91000366210938,153426,222.94500732421875,223.07839965820312,222.80999755859375,223.0,62471,190.28500366210938,190.3800048828125,190.05999755859375,190.2100067138672,59658.0,420.8999938964844,421.13299560546875,420.7300109863281,421.0,57696
2025-01-02 17:10:00+00:00,244.79440307617188,244.87989807128906,244.67999267578125,244.67999267578125,66497,223.00999450683594,223.21499633789062,222.89999389648438,222.9199981689453,44061,190.1699981689453,190.3531036376953,190.1699981689453,190.27000427246094,25319.0,421.0150146484375,421.2698974609375,420.8900146484375,420.94000244140625,31128
2025-01-02 17:12:00+00:00,245.1999969482422,245.2100067138672,244.80999755859375,244.80999755859375,145903,223.60000610351562,223.6199951171875,223.0413055419922,223.0413055419922,71682,190.6199951171875,190.63999938964844,190.1999969482422,190.1999969482422,50792.0,421.5400085449219,421.7300109863281,420.9949951171875,420.9949951171875,35788
2025-01-02 17:14:00+00:00,245.05999755859375,245.25,244.94000244140625,245.19000244140625,163741,223.35000610351562,223.61000061035156,223.26499938964844,223.61000061035156,50668,190.38499450683594,190.6300048828125,190.30999755859375,190.5800018310547,32480.0,421.2099914550781,421.6600036621094,421.05499267578125,421.5379943847656,37349
2025-01-02 17:16:00+00:00,244.8000030517578,245.05499267578125,244.75999450683594,245.02220153808594,87939,222.875,223.3699951171875,222.82000732421875,223.36500549316406,69026,190.17999267578125,190.3800048828125,190.08999633789062,190.36000061035156,60575.0,420.7959899902344,421.2969055175781,420.6099853515625,421.17999267578125,42166
2025-01-02 17:18:00+00:00,244.78500366210938,244.8800048828125,244.64999389648438,244.82000732421875,87942,222.75,222.94000244140625,222.63999938964844,222.8800048828125,41601,190.10499572753906,190.2050018310547,189.97000122070312,190.17999267578125,50165.0,420.6400146484375,420.8568115234375,420.5,420.75,47979
2025-01-02 17:20:00+00:00,244.53500366210938,244.8699951171875,244.42999267578125,244.7899932861328,192475,222.58999633789062,222.72959899902344,222.25999450683594,222.72500610351562,99804,189.92999267578125,190.1199951171875,189.77389526367188,190.1199951171875,71811.0,420.3500061035156,420.70001220703125,419.5899963378906,420.70001220703125,222958
2025-01-02 17:22:00+00:00,244.22999572753906,244.54989624023438,244.17999267578125,244.53500366210938,210007,222.1699981689453,222.63499450683594,222.13999938964844,222.60000610351562,62475,189.63999938964844,189.97500610351562,189.58009338378906,189.94000244140625,168682.0,419.69000244140625,420.3299865722656,419.6700134277344,420.3299865722656,84517
